EmployeeID,FullName,Gender,Age,MaritalStatus,Education,Department,JobRole,HireDate,TerminationDate,EmploymentStatus,TerminationReason,YearsAtCompany,AnnualSalary,OverTime,DistanceFromHome_km,PerformanceRating,JobSatisfaction,WorkLifeBalance,RecruitmentSource,AbsentDays_LastYear,HireYear,HireMonth
827,Rebecca Smith,Female,36,Single,PhD,Human Resources,HR Manager,2017-04-26,,Active,,9.2,53016,No,11,3,1,1,University Fair,11,2017,4
828,Melissa Zulu,Female,34,Single,Bachelor's,Human Resources,HR Analyst,2024-08-21,,Active,,1.9,44320,Yes,6,3,3,2,Job Portal,9,2024,8
829,Linda Gonzalez,Female,38,Married,Master's,Sales,Sales Representative,2023-09-07,,Active,,2.8,27403,No,4,3,4,2,Recruitment Agency,6,2023,9
830,Lisa Hernandez,Female,36,Married,Bachelor's,Finance,Financial Analyst,2016-08-09,,Active,,9.9,32381,Yes,21,4,4,4,Employee Referral,9,2016,8
831,Ryan Taylor,Male,47,Single,Diploma,Research & Development,Manufacturing Director,2016-06-26,,Active,,10.0,56261,No,7,4,2,4,University Fair,12,2016,6
832,Lisa Hernandez,Female,20,Single,Diploma,IT,Systems Administrator,2021-10-10,,Active,,4.7,42952,No,3,3,4,4,Company Website,6,2021,10
833,Laura Mahlangu,Female,47,Single,Diploma,Finance,Payroll Specialist,2018-03-25,2025-12-25,Terminated,Retirement,7.8,47389,No,21,2,4,4,Job Portal,7,2018,3
834,Sandra Miller,Female,31,Single,Diploma,Sales,Account Manager,2025-10-03,,Active,,0.7,85045,No,3,3,2,2,LinkedIn,5,2025,10
835,Thandiwe Mahlangu,Female,41,Divorced,Diploma,Human Resources,HR Analyst,2017-08-16,,Active,,8.9,40923,No,10,3,4,1,Recruitment Agency,8,2017,8
836,Matthew Harris,Male,29,Married,Diploma,Research & Development,Manufacturing Director,2024-01-27,,Active,,2.4,73004,No,1,3,2,3,Job Portal,9,2024,1
837,Margaret Perez,Female,26,Married,Diploma,Sales,Sales Executive,2019-02-23,,Active,,7.4,52194,Yes,3,2,4,3,Recruitment Agency,11,2019,2
838,Rebecca Hernandez,Female,23,Single,Diploma,IT,Data Analyst,2025-12-09,,Active,,0.6,42881,No,1,2,3,4,Company Website,8,2025,12
839,Nancy Molefe,Female,36,Divorced,Bachelor's,Operations,Operations Manager,2016-12-20,,Active,,9.5,23051,No,10,4,3,3,Recruitment Agency,8,2016,12
840,Betty Mahlangu,Female,44,Married,High School,Human Resources,HR Analyst,2019-02-17,,Active,,7.4,50979,No,8,1,4,1,Company Website,7,2019,2
841,Steven Thomas,Male,38,Single,Master's,Research & Development,Laboratory Technician,2025-12-31,,Active,,0.5,41411,No,15,2,1,3,University Fair,12,2025,12
842,James Clark,Male,36,Divorced,Bachelor's,Operations,Operations Analyst,2021-04-11,,Active,,5.2,53504,Yes,1,3,3,3,LinkedIn,9,2021,4
843,Sharon Mokoena,Female,25,Single,High School,Research & Development,Research Scientist,2021-01-27,2024-01-06,Terminated,Resignation - Personal Reasons,2.9,53815,No,2,4,1,2,Company Website,13,2021,1
844,Rebecca Wilson,Female,25,Single,Bachelor's,Sales,Sales Manager,2018-09-06,,Active,,7.8,72663,Yes,3,3,4,2,LinkedIn,4,2018,9
845,Sipho Martin,Male,28,Divorced,Bachelor's,Sales,Account Manager,2025-08-15,,Active,,0.9,44557,No,11,4,2,4,LinkedIn,14,2025,8
846,Gary Robinson,Male,28,Divorced,Bachelor's,IT,Systems Administrator,2018-01-27,2022-05-23,Terminated,Restructuring/Layoff,4.3,30651,No,2,3,3,4,LinkedIn,13,2018,1
847,William Harris,Male,44,Married,High School,Marketing,Content Strategist,2021-12-14,,Active,,4.5,51871,No,14,1,2,4,Job Portal,7,2021,12
848,Tumelo Molefe,Male,44,Divorced,Master's,IT,Software Engineer,2022-12-16,,Active,,3.5,74957,No,2,3,2,3,LinkedIn,8,2022,12
849,Lwazi White,Male,29,Divorced,Bachelor's,Marketing,Marketing Specialist,2020-04-17,,Active,,6.2,76856,No,1,3,1,4,LinkedIn,14,2020,4
850,Melissa White,Female,34,Single,Bachelor's,Sales,Sales Executive,2022-04-15,,Active,,4.2,51883,No,9,3,4,2,Employee Referral,5,2022,4
851,Carol Thomas,Female,36,Divorced,Master's,Human Resources,HR Analyst,2024-04-08,,Active,,2.2,58049,No,7,3,4,3,Company Website,6,2024,4
852,Betty Anderson,Female,31,Married,Bachelor's,Research & Development,Research Director,2021-08-24,,Active,,4.9,43434,No,15,4,2,3,LinkedIn,9,2021,8
853,Elizabeth White,Female,21,Single,Bachelor's,Research & Development,Manufacturing Director,2021-08-15,,Active,,4.9,45026,No,14,3,3,4,Recruitment Agency,8,2021,8
854,Tumelo Zulu,Male,30,Divorced,Bachelor's,Marketing,Brand Manager,2022-12-18,,Active,,3.5,56992,No,1,3,1,3,Company Website,5,2022,12
855,William Gonzalez,Male,20,Single,High School,Marketing,Brand Manager,2016-12-23,,Active,,9.5,71288,Yes,4,4,4,2,Job Portal,9,2016,12
856,Elizabeth Miller,Female,41,Single,Diploma,Sales,Sales Executive,2023-10-26,,Active,,2.7,36532,Yes,23,2,1,2,Employee Referral,11,2023,10
857,Kagiso Johnson,Male,34,Married,Bachelor's,Research & Development,Laboratory Technician,2021-04-25,,Active,,5.2,64653,No,2,2,4,2,Company Website,3,2021,4
858,Patricia Jackson,Female,49,Married,Bachelor's,Sales,Sales Executive,2025-10-10,2026-02-06,Terminated,Dismissal - Misconduct,0.3,30235,No,6,4,3,2,University Fair,5,2025,10
859,George Lee,Male,43,Single,Bachelor's,Human Resources,HR Analyst,2021-02-18,,Active,,5.4,42157,No,4,3,1,4,Job Portal,7,2021,2
860,Daniel Taylor,Male,44,Single,Master's,Sales,Sales Manager,2019-03-26,,Active,,7.3,57341,No,7,3,3,3,Employee Referral,10,2019,3
861,Timothy Jackson,Male,39,Divorced,Master's,Research & Development,Laboratory Technician,2022-12-08,,Active,,3.6,49003,No,1,2,4,2,University Fair,9,2022,12
862,Emily Lopez,Female,20,Single,Diploma,Operations,Operations Manager,2017-10-22,,Active,,8.7,66164,No,3,4,4,4,Job Portal,8,2017,10
863,Musa Rodriguez,Male,39,Divorced,Bachelor's,Research & Development,Research Director,2018-01-25,2020-07-13,Terminated,Dismissal - Misconduct,2.5,30784,No,2,2,2,4,Job Portal,10,2018,1
864,Amanda Martinez,Female,21,Single,Bachelor's,Research & Development,Laboratory Technician,2021-12-25,,Active,,4.5,54181,No,4,2,4,2,Recruitment Agency,5,2021,12
865,Thabo Martinez,Male,28,Divorced,High School,Operations,Logistics Coordinator,2017-10-01,,Active,,8.8,62852,No,24,4,4,2,University Fair,9,2017,10
866,Lwazi Perez,Male,32,Divorced,Master's,Finance,Finance Manager,2021-04-25,,Active,,5.2,46052,No,1,3,4,3,Company Website,4,2021,4
867,Karen Molefe,Female,38,Divorced,Bachelor's,IT,Systems Administrator,2019-10-19,,Active,,6.7,30628,No,1,3,1,3,Recruitment Agency,15,2019,10
868,Jennifer Rodriguez,Female,49,Divorced,High School,Finance,Financial Analyst,2019-06-15,,Active,,7.0,58409,No,13,3,4,4,Employee Referral,7,2019,6
869,Laura Thompson,Female,28,Divorced,Bachelor's,Sales,Sales Executive,2022-10-26,,Active,,3.7,37028,Yes,10,3,2,2,University Fair,14,2022,10
870,Paul Moore,Male,43,Divorced,Master's,Sales,Sales Executive,2022-01-14,,Active,,4.5,51101,No,1,4,3,4,Company Website,6,2022,1
871,Barbara Khumalo,Female,38,Divorced,Bachelor's,Research & Development,Manufacturing Director,2019-07-25,,Active,,6.9,32381,Yes,5,3,2,2,LinkedIn,11,2019,7
872,Melissa Sanchez,Female,28,Married,High School,Sales,Account Manager,2020-02-23,2024-08-21,Terminated,Retirement,4.5,48331,No,4,2,4,4,Job Portal,9,2020,2
873,Donna Lewis,Female,39,Married,Bachelor's,Marketing,Marketing Specialist,2018-06-02,,Active,,8.1,40395,No,1,2,3,4,Company Website,7,2018,6
874,Rebecca Lewis,Female,42,Single,Master's,Research & Development,Manufacturing Director,2024-03-03,,Active,,2.3,41632,No,12,3,3,3,University Fair,11,2024,3
875,David Martinez,Male,33,Married,Bachelor's,Sales,Account Manager,2025-09-23,,Active,,0.8,38969,No,1,2,4,4,LinkedIn,8,2025,9
876,Boitumelo Harris,Female,40,Married,Master's,Sales,Account Manager,2023-03-01,,Active,,3.3,65377,No,3,4,1,4,Employee Referral,8,2023,3
877,Bongani Robinson,Male,50,Married,Diploma,IT,Data Analyst,2018-03-27,,Active,,8.3,48959,No,20,3,2,1,Job Portal,8,2018,3
878,Bongani Dlamini,Male,20,Married,Bachelor's,Sales,Sales Manager,2025-05-11,,Active,,1.1,62812,Yes,31,3,2,3,University Fair,15,2025,5
879,Gary Anderson,Male,31,Divorced,PhD,Sales,Sales Executive,2017-09-22,2020-10-31,Terminated,Retirement,3.1,36426,Yes,2,4,1,3,Recruitment Agency,14,2017,9
880,Jordan Jackson,Non-Binary,31,Single,Bachelor's,Research & Development,Manufacturing Director,2026-03-03,,Active,,0.3,48621,No,3,3,3,4,LinkedIn,12,2026,3
881,Joseph Moore,Male,33,Divorced,Bachelor's,Human Resources,HR Business Partner,2022-09-19,,Active,,3.8,45343,Yes,2,4,3,1,Recruitment Agency,8,2022,9
882,Naledi Ramirez,Female,37,Married,Master's,Marketing,Brand Manager,2023-10-14,,Active,,2.7,36020,No,15,3,4,3,University Fair,5,2023,10
883,Musa Johnson,Male,34,Married,High School,Marketing,Marketing Manager,2022-07-10,,Active,,4.0,59367,No,31,4,4,2,Recruitment Agency,4,2022,7
884,Thomas Thompson,Male,38,Married,Bachelor's,Sales,Sales Manager,2020-01-19,,Active,,6.4,45035,No,1,3,3,3,LinkedIn,2,2020,1
885,Emily Jackson,Female,36,Divorced,Diploma,Human Resources,HR Business Partner,2021-10-05,,Active,,4.7,49157,No,11,3,3,3,Employee Referral,4,2021,10
886,Susan Botha,Female,30,Married,Master's,IT,IT Support Specialist,2025-10-13,2026-03-02,Terminated,Restructuring/Layoff,0.4,41910,No,1,3,3,3,Company Website,16,2025,10
887,Ronald Miller,Male,31,Single,Diploma,Human Resources,Recruiter,2025-03-26,,Active,,1.3,30169,Yes,8,3,2,3,University Fair,13,2025,3
888,Joshua White,Male,34,Single,Master's,IT,Systems Administrator,2019-10-25,,Active,,6.7,30267,Yes,1,3,4,3,LinkedIn,15,2019,10
889,Mark Martinez,Male,24,Divorced,Master's,Human Resources,HR Manager,2024-11-30,,Active,,1.6,52319,Yes,3,3,1,4,Company Website,13,2024,11
890,Palesa Zulu,Female,46,Single,Bachelor's,IT,Software Engineer,2020-09-05,,Active,,5.8,63114,Yes,8,3,1,3,LinkedIn,13,2020,9
891,Thomas Johnson,Male,26,Divorced,Master's,Human Resources,Recruiter,2023-10-01,2024-12-05,Terminated,Resignation - Personal Reasons,1.2,28812,No,6,3,4,3,University Fair,6,2023,10
892,George Lopez,Male,33,Single,Master's,IT,Software Engineer,2024-05-07,,Active,,2.1,61680,No,14,4,3,4,Employee Referral,2,2024,5
893,Charles Anderson,Male,35,Married,PhD,Research & Development,Laboratory Technician,2017-06-17,,Active,,9.0,40588,No,16,2,3,4,Company Website,8,2017,6
894,Jessica Jones,Female,42,Single,Bachelor's,Sales,Account Manager,2024-06-29,,Active,,2.0,40998,No,4,3,4,2,LinkedIn,5,2024,6
895,Jennifer Khumalo,Female,40,Single,Master's,Finance,Payroll Specialist,2017-05-02,,Active,,9.2,43516,No,5,4,4,4,LinkedIn,6,2017,5
896,Kevin Smith,Male,41,Divorced,Bachelor's,IT,Software Engineer,2026-04-26,,Active,,0.2,39413,Yes,1,2,2,3,Employee Referral,12,2026,4
897,Matthew Thompson,Male,47,Single,Bachelor's,Sales,Sales Representative,2025-06-26,2026-01-14,Terminated,Dismissal - Misconduct,0.6,88284,Yes,1,2,4,2,University Fair,13,2025,6
898,Steven Khumalo,Male,47,Single,Bachelor's,Finance,Financial Analyst,2025-03-11,,Active,,1.3,44849,No,2,4,2,2,University Fair,10,2025,3
899,Mark Gonzalez,Male,40,Single,PhD,Operations,Operations Manager,2026-02-10,2026-06-18,Terminated,Resignation - Better Opportunity,0.4,56846,No,1,4,3,3,Employee Referral,6,2026,2
900,Lwazi Nkosi,Male,44,Single,Bachelor's,Research & Development,Laboratory Technician,2020-12-05,,Active,,5.6,51939,No,8,3,4,1,Employee Referral,5,2020,12
901,Amanda Harris,Female,42,Married,Diploma,Research & Development,Laboratory Technician,2020-07-27,,Active,,5.9,61355,Yes,5,3,2,3,LinkedIn,6,2020,7
902,Gary Davis,Male,27,Married,Bachelor's,Human Resources,HR Analyst,2024-07-19,,Active,,1.9,52591,Yes,2,2,3,3,University Fair,10,2024,7
903,Robert Garcia,Male,46,Divorced,Diploma,Research & Development,Research Scientist,2020-04-25,,Active,,6.2,77472,No,4,3,2,2,Company Website,6,2020,4
904,Donna Lewis,Female,28,Married,PhD,Sales,Account Manager,2019-04-05,,Active,,7.2,34890,No,35,3,3,3,Employee Referral,5,2019,4
905,Elizabeth Nkosi,Female,31,Single,Bachelor's,Operations,Logistics Coordinator,2018-01-04,2018-04-26,Terminated,Restructuring/Layoff,0.3,28275,No,2,3,1,3,Recruitment Agency,6,2018,1
906,Skyler Mokoena,Non-Binary,39,Married,Diploma,Finance,Financial Analyst,2017-05-03,,Active,,9.2,56996,No,5,4,4,4,Company Website,6,2017,5
907,Sanele Miller,Male,39,Single,Bachelor's,IT,Data Analyst,2016-09-22,,Active,,9.8,59118,No,2,1,4,2,Job Portal,6,2016,9
908,Margaret Botha,Female,29,Married,Diploma,Marketing,Brand Manager,2017-05-17,,Active,,9.1,50617,No,1,1,3,4,Company Website,14,2017,5
909,Nomvula Moore,Female,42,Divorced,Bachelor's,IT,IT Support Specialist,2024-06-24,2026-06-13,Terminated,Dismissal - Performance,2.0,61393,No,1,4,4,1,University Fair,9,2024,6
910,Edward Dlamini,Male,26,Single,Bachelor's,Human Resources,HR Manager,2024-08-11,,Active,,1.9,21299,No,6,4,4,2,Job Portal,6,2024,8
911,Thabo Dlamini,Male,41,Single,High School,Sales,Sales Representative,2016-05-01,,Active,,10.2,48955,Yes,17,4,1,4,LinkedIn,13,2016,5
912,Thabo Johnson,Male,33,Single,Bachelor's,Operations,Supply Chain Analyst,2022-10-12,,Active,,3.7,48489,Yes,4,1,4,2,Job Portal,9,2022,10
913,Susan Jones,Female,39,Married,Diploma,Finance,Payroll Specialist,2024-11-21,2026-05-12,Terminated,Resignation - Personal Reasons,1.5,49928,No,1,3,4,3,Recruitment Agency,7,2024,11
914,Lwazi Taylor,Male,41,Married,High School,Human Resources,HR Business Partner,2024-07-26,,Active,,1.9,45957,No,22,4,2,3,LinkedIn,9,2024,7
915,Deborah Lewis,Female,34,Single,Bachelor's,Research & Development,Manufacturing Director,2020-12-17,,Active,,5.5,68543,No,1,3,4,2,Employee Referral,7,2020,12
916,Amahle Martin,Female,39,Married,Bachelor's,Marketing,Marketing Manager,2021-07-06,,Active,,5.0,18000,No,8,3,2,4,Company Website,14,2021,7
917,Deborah Dlamini,Female,62,Divorced,Bachelor's,IT,Systems Administrator,2023-05-27,,Active,,3.1,45362,Yes,10,2,3,4,University Fair,10,2023,5
918,Skyler Nkosi,Non-Binary,38,Married,High School,Finance,Accountant,2021-09-06,,Active,,4.8,54470,Yes,22,3,4,3,Recruitment Agency,6,2021,9
919,Sanele Harris,Male,48,Married,PhD,Finance,Finance Manager,2024-08-05,,Active,,1.9,40366,No,1,3,1,3,LinkedIn,13,2024,8
920,John Mahlangu,Male,31,Single,Bachelor's,Sales,Sales Manager,2019-11-29,2020-05-17,Terminated,Restructuring/Layoff,0.5,35442,Yes,11,4,4,3,Recruitment Agency,14,2019,11
921,Timothy Thompson,Male,47,Single,Diploma,Research & Development,Research Scientist,2023-06-01,,Active,,3.1,18000,Yes,8,2,4,4,Company Website,11,2023,6
922,Kevin Mahlangu,Male,43,Married,Bachelor's,Sales,Sales Executive,2025-09-29,,Active,,0.8,40501,No,6,2,3,3,Employee Referral,13,2025,9
923,John Zulu,Male,25,Divorced,Master's,Research & Development,Manufacturing Director,2023-05-18,,Active,,3.1,71554,No,1,3,2,1,University Fair,7,2023,5
924,Rebecca Moore,Female,36,Married,Bachelor's,Sales,Account Manager,2022-08-05,2022-11-18,Terminated,Retirement,0.3,61418,No,1,3,2,3,Job Portal,9,2022,8
925,Naledi Miller,Female,40,Married,Bachelor's,IT,Software Engineer,2023-09-30,,Active,,2.8,63488,No,1,3,2,3,Recruitment Agency,11,2023,9
926,Lwazi Perez,Male,62,Single,PhD,Sales,Sales Manager,2020-01-28,,Active,,6.4,56483,Yes,1,3,1,3,Recruitment Agency,12,2020,1
927,Elizabeth Zulu,Female,31,Divorced,Diploma,Sales,Sales Manager,2016-07-13,,Active,,10.0,36833,Yes,3,3,4,4,Recruitment Agency,9,2016,7
928,Sandra van der Merwe,Female,43,Single,Master's,IT,Software Engineer,2024-01-18,,Active,,2.4,42516,No,4,2,3,3,University Fair,9,2024,1
929,George Moore,Male,44,Divorced,Master's,Sales,Account Manager,2020-10-15,2022-02-16,Terminated,Retirement,1.3,48735,No,20,3,3,4,Job Portal,9,2020,10
930,Lwazi Martin,Male,22,Married,Bachelor's,Research & Development,Research Director,2018-03-30,,Active,,8.3,83196,No,6,2,4,3,University Fair,7,2018,3
931,Lwazi Robinson,Male,36,Divorced,High School,Finance,Accountant,2025-11-17,,Active,,0.6,34174,No,8,4,2,3,University Fair,10,2025,11
932,Matthew Molefe,Male,20,Divorced,Master's,Human Resources,HR Analyst,2019-01-02,,Active,,7.5,21177,Yes,5,3,1,3,University Fair,11,2019,1
933,Sharon Molefe,Female,53,Married,Diploma,IT,Software Engineer,2021-11-09,,Active,,4.6,49849,No,4,3,4,3,Employee Referral,7,2021,11
934,Ashley Martinez,Female,48,Married,Bachelor's,IT,IT Support Specialist,2025-06-19,,Active,,1.0,51163,No,35,3,3,4,LinkedIn,11,2025,6
935,Mark Clark,Male,28,Single,Bachelor's,Sales,Sales Manager,2023-03-31,2024-04-22,Terminated,Retirement,1.1,72041,No,1,3,3,3,Recruitment Agency,7,2023,3
936,Steven Davis,Male,20,Married,Master's,Sales,Sales Executive,2018-10-02,,Active,,7.7,35906,No,1,4,4,3,Recruitment Agency,4,2018,10
937,Thabo Ndlovu,Male,26,Single,Master's,Operations,Supply Chain Analyst,2023-04-03,,Active,,3.2,44159,Yes,1,3,4,3,Employee Referral,5,2023,4
938,Kenneth Rodriguez,Male,27,Divorced,Bachelor's,Sales,Sales Manager,2023-05-21,,Active,,3.1,43553,No,10,3,4,4,LinkedIn,8,2023,5
939,Thabo Johnson,Male,20,Married,Master's,Sales,Sales Executive,2019-07-09,2026-06-06,Terminated,Retirement,6.9,61426,No,11,4,3,4,Job Portal,6,2019,7
940,Barbara Sanchez,Female,20,Divorced,Diploma,Operations,Operations Manager,2018-08-24,,Active,,7.9,44702,Yes,12,3,3,3,University Fair,12,2018,8
941,Joseph Mokoena,Male,40,Married,Bachelor's,Finance,Finance Manager,2021-07-26,2022-03-27,Terminated,Resignation - Personal Reasons,0.7,50355,No,11,3,3,3,Job Portal,7,2021,7
942,Boitumelo Harris,Female,45,Single,Diploma,IT,Data Analyst,2020-09-28,,Active,,5.8,62683,No,37,3,4,3,Employee Referral,11,2020,9
943,Mark Moore,Male,35,Married,Bachelor's,Research & Development,Research Director,2025-09-04,,Active,,0.8,20585,No,1,2,2,2,University Fair,11,2025,9
944,Melissa Davis,Female,35,Married,Bachelor's,Research & Development,Manufacturing Director,2021-04-29,,Active,,5.2,54313,No,5,3,2,3,Employee Referral,8,2021,4
945,Melissa Nkosi,Female,33,Divorced,Bachelor's,IT,IT Support Specialist,2016-03-27,,Active,,10.3,56250,No,8,3,3,3,LinkedIn,10,2016,3
946,Linda Thomas,Female,48,Divorced,Bachelor's,Sales,Account Manager,2019-06-20,,Active,,7.0,63897,Yes,4,3,3,4,Job Portal,13,2019,6
947,Joseph Zulu,Male,51,Married,Master's,Marketing,Brand Manager,2020-05-10,2020-08-10,Terminated,Dismissal - Performance,0.3,42330,No,2,3,1,2,Job Portal,7,2020,5
948,Barbara Thomas,Female,26,Married,Bachelor's,Research & Development,Laboratory Technician,2026-04-09,,Active,,0.2,50098,No,2,3,1,4,Company Website,12,2026,4
949,Rebecca Williams,Female,34,Married,Master's,Sales,Sales Executive,2025-03-25,,Active,,1.3,35320,No,3,2,2,2,Recruitment Agency,14,2025,3
950,Jeffrey Perez,Male,25,Married,Diploma,IT,Software Engineer,2025-03-30,,Active,,1.3,35922,No,4,3,3,3,University Fair,5,2025,3
951,William Thompson,Male,34,Single,Bachelor's,Research & Development,Research Director,2021-01-30,,Active,,5.4,38555,Yes,11,3,4,1,Company Website,7,2021,1
952,Matthew Lewis,Male,24,Divorced,Bachelor's,IT,Data Analyst,2016-01-13,,Active,,10.5,59923,No,5,4,3,2,Job Portal,5,2016,1
953,Michelle Molefe,Female,43,Divorced,Bachelor's,Sales,Sales Representative,2018-10-19,,Active,,7.7,42581,No,9,3,4,4,Employee Referral,10,2018,10
954,Jeffrey Lee,Male,28,Divorced,Diploma,Research & Development,Laboratory Technician,2018-12-03,,Active,,7.6,33067,No,4,3,2,2,Job Portal,3,2018,12
955,Joshua Gonzalez,Male,31,Divorced,Master's,Sales,Sales Manager,2018-01-15,2022-08-13,Terminated,Dismissal - Performance,4.6,55862,No,2,4,4,3,Employee Referral,4,2018,1
956,John Johnson,Male,33,Married,High School,Operations,Operations Manager,2026-03-03,,Active,,0.3,45362,No,5,2,3,4,Employee Referral,7,2026,3
957,Andrew Hernandez,Male,39,Single,Diploma,Sales,Account Manager,2022-09-25,,Active,,3.8,81594,Yes,5,3,4,4,Job Portal,7,2022,9
958,Daniel Molefe,Male,33,Married,Master's,Sales,Account Manager,2024-09-02,,Active,,1.8,41197,No,22,4,4,1,Company Website,5,2024,9
959,Thabo Davis,Male,35,Married,Bachelor's,Sales,Sales Representative,2018-02-19,2021-04-14,Terminated,Retirement,3.2,60130,No,3,3,3,1,Employee Referral,10,2018,2
960,Ryan Wilson,Male,41,Married,Bachelor's,Finance,Finance Manager,2024-02-24,,Active,,2.3,35928,No,12,2,4,3,Employee Referral,8,2024,2
961,Rebecca Martinez,Female,47,Single,Bachelor's,Sales,Sales Manager,2018-08-22,,Active,,7.9,40620,No,4,3,3,4,Job Portal,19,2018,8
962,Skyler Garcia,Non-Binary,22,Divorced,Bachelor's,Sales,Sales Representative,2025-10-09,,Active,,0.7,43744,No,1,3,4,4,Recruitment Agency,4,2025,10
963,Betty Harris,Female,42,Single,High School,IT,IT Support Specialist,2016-10-26,,Active,,9.7,40946,No,10,2,4,2,LinkedIn,7,2016,10
964,George Thomas,Male,47,Single,Bachelor's,Human Resources,Recruiter,2022-10-19,2026-04-26,Terminated,Restructuring/Layoff,3.5,49220,Yes,5,2,4,3,LinkedIn,5,2022,10
965,Dorothy Khumalo,Female,55,Single,Bachelor's,Finance,Finance Manager,2020-06-04,,Active,,6.1,47257,No,11,3,4,3,University Fair,4,2020,6
966,Robert Mahlangu,Male,34,Married,Bachelor's,Sales,Sales Representative,2021-08-25,,Active,,4.8,48672,Yes,7,3,3,1,Recruitment Agency,9,2021,8
967,Thomas Garcia,Male,37,Married,Diploma,Research & Development,Manufacturing Director,2017-08-03,,Active,,8.9,59349,Yes,5,4,2,4,LinkedIn,10,2017,8
968,Thomas Dlamini,Male,20,Married,Bachelor's,Marketing,Content Strategist,2024-05-21,,Active,,2.1,31237,No,9,3,2,4,Job Portal,8,2024,5
969,Dorothy van der Merwe,Female,25,Single,Bachelor's,Marketing,Content Strategist,2021-10-18,,Active,,4.7,32128,No,17,3,4,4,Job Portal,6,2021,10
970,Thabo Martinez,Male,36,Single,Diploma,Human Resources,HR Analyst,2016-08-05,,Active,,9.9,63536,Yes,15,3,3,4,Employee Referral,11,2016,8
971,Lisa Williams,Female,36,Single,Bachelor's,Human Resources,HR Manager,2023-12-01,,Active,,2.6,28654,No,3,3,3,3,Recruitment Agency,8,2023,12
972,Robert Lewis,Male,24,Divorced,Bachelor's,Research & Development,Manufacturing Director,2021-02-17,,Active,,5.4,52058,No,2,4,3,4,Employee Referral,8,2021,2
973,Joseph Thompson,Male,41,Married,Bachelor's,Sales,Sales Manager,2018-01-09,2020-01-28,Terminated,Restructuring/Layoff,2.1,47609,No,1,3,4,3,University Fair,7,2018,1
974,Boitumelo Wilson,Female,46,Single,Master's,Finance,Financial Analyst,2021-11-24,,Active,,4.6,42179,Yes,1,4,4,3,Recruitment Agency,13,2021,11
975,Elizabeth Thomas,Female,30,Married,Bachelor's,IT,Software Engineer,2025-12-13,,Active,,0.5,18000,Yes,36,3,4,3,Company Website,8,2025,12
976,Jessica Sanchez,Female,33,Single,Bachelor's,Research & Development,Research Scientist,2025-05-21,,Active,,1.1,53860,No,7,3,2,1,LinkedIn,12,2025,5
977,Cynthia Nkosi,Female,20,Divorced,PhD,Research & Development,Research Director,2022-08-30,2022-11-09,Terminated,Retirement,0.2,43819,Yes,3,4,4,4,University Fair,10,2022,8
978,Laura Lee,Female,37,Divorced,Master's,Operations,Operations Manager,2018-05-15,,Active,,8.1,66886,Yes,1,3,3,3,Job Portal,17,2018,5
979,Michelle Brown,Female,27,Single,Bachelor's,IT,Systems Administrator,2017-01-14,,Active,,9.5,54513,Yes,4,2,1,3,Employee Referral,15,2017,1
980,Edward Garcia,Male,32,Divorced,Diploma,Sales,Sales Representative,2017-10-29,2022-05-07,Terminated,Dismissal - Performance,4.5,39056,No,10,2,3,4,Employee Referral,13,2017,10
981,Joseph Martin,Male,20,Married,Master's,Human Resources,HR Analyst,2024-04-02,,Active,,2.2,21040,No,10,3,3,3,Company Website,8,2024,4
982,Thomas Thompson,Male,33,Married,Diploma,Finance,Finance Manager,2021-09-30,,Active,,4.8,73120,No,2,2,4,4,Recruitment Agency,3,2021,9
983,Thandiwe Moore,Female,29,Married,Master's,Finance,Payroll Specialist,2017-01-04,,Active,,9.5,64122,Yes,4,4,2,3,University Fair,10,2017,1
984,Matthew Ramirez,Male,49,Married,Bachelor's,Finance,Financial Analyst,2016-06-14,,Active,,10.0,39012,No,1,3,1,3,Company Website,14,2016,6
985,Paul Martinez,Male,42,Single,Bachelor's,Operations,Operations Analyst,2019-04-05,,Active,,7.2,25456,No,13,1,1,4,Recruitment Agency,19,2019,4
986,Donna Martinez,Female,38,Divorced,Bachelor's,Operations,Logistics Coordinator,2025-06-08,2025-12-12,Terminated,Dismissal - Misconduct,0.5,74923,Yes,5,4,4,3,LinkedIn,5,2025,6
987,Amahle Jones,Female,31,Single,Bachelor's,Marketing,Marketing Specialist,2021-09-22,,Active,,4.8,47375,No,1,4,1,4,Recruitment Agency,11,2021,9
988,Naledi Taylor,Female,35,Single,Bachelor's,Research & Development,Research Scientist,2024-08-14,,Active,,1.9,36741,No,1,3,4,4,Company Website,7,2024,8
989,Gary Lopez,Male,38,Divorced,High School,IT,Systems Administrator,2016-07-04,,Active,,10.0,62058,No,8,2,1,1,Job Portal,12,2016,7
990,Michelle Mahlangu,Female,42,Married,Master's,IT,Systems Administrator,2022-12-30,,Active,,3.5,44520,No,2,2,1,2,Employee Referral,10,2022,12
991,Betty Lopez,Female,33,Married,Bachelor's,Sales,Sales Manager,2025-10-10,,Active,,0.7,41463,No,6,3,3,2,University Fair,9,2025,10
992,Patricia Smith,Female,50,Married,Bachelor's,Research & Development,Research Scientist,2017-12-04,,Active,,8.6,33916,Yes,3,3,4,4,Company Website,7,2017,12
993,Stephanie Botha,Female,20,Divorced,Master's,IT,IT Support Specialist,2022-12-08,,Active,,3.6,47155,No,4,2,2,4,Job Portal,15,2022,12
